URL,Date,View ID,City,Metro,Region,Country,Latitude,Longitude,Segment - Monthly Users,Monthly Users,Account,Web Property,View (Profile),Device,Operating System,Segment - Signed In,Segment - Streaming User,Segment - LiveStream User,Segment - Passport User,Event Category,Event Label,Event Action,Total Events,Event Value,Program,Show Name,Video Name,TP Media ID,Media Manager Content ID,Video Type,Audiences,Originating Station,Sessions,Session Duration,New Users,Daily Users,Platform,Station,MMG,OSBE,Joint Licensee?,Licensee type
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-13,90401636,Newport,"Providence-New Bedford,MA",Rhode Island,United States,41.4901,-71.3128,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,710,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-28,65185712,Barrington,"Providence-New Bedford,MA",Rhode Island,United States,41.7407,-71.3086,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Macintosh,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,,,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-20,65185712,Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.824,-71.4128,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Macintosh,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,6,,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-08,65185712,Boston,Boston MA-Manchester NH,Massachusetts,United States,42.3601,-71.0589,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Macintosh,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,1,,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-05,89288801-2,Waltham,Boston MA-Manchester NH,Massachusetts,United States,42.3765,-71.2356,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - Android,mobile,Android,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,1,177,,1,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-09,89288801-1,Westport,"Providence-New Bedford,MA",Massachusetts,United States,41.57,-71.0735,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,mobile,iOS,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,3,2210,1,2,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-28,68900583,Stonington,Hartford & New Haven CT,Connecticut,United States,41.3359,-71.9059,,,PBS OTT Apps,PBS for Roku App,PBS for Roku App,desktop,(not set),TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,2,729,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-16,65185712,Kalkaska,Traverse City-Cadillac MI,Michigan,United States,44.7352,-85.1842,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,mobile,iOS,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-27,89281817,Bristol,"Providence-New Bedford,MA",Rhode Island,United States,41.6771,-71.2662,,,PBS OTT Apps,PBS For Samsung Tizen App,PBS Samsung Tizen,mobile,Tizen,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,3,660,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-19,90401636,Waltham,Boston MA-Manchester NH,Massachusetts,United States,42.3765,-71.2356,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,2,1659,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-30,65185712,Chilmark,Boston MA-Manchester NH,Massachusetts,United States,41.3432,-70.7448,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Windows,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,1,106,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-20,90401636,Norwood,Boston MA-Manchester NH,Massachusetts,United States,42.1944,-71.199,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,1,221,1,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-16,75976102,Warwick,"Providence-New Bedford,MA",Rhode Island,United States,41.7001,-71.4162,,,PBS OTT Apps,PBS for Apple TV App - Universal Analytics,PBS for Apple TV App - tvOS plus Legacy,desktop,(not set),TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,2,1251,,2,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-04,65185712,Boston,Boston MA-Manchester NH,Massachusetts,United States,42.3601,-71.0589,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Windows,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,784,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-08,89281817,Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.824,-71.4128,,,PBS OTT Apps,PBS For Samsung Tizen App,PBS Samsung Tizen,mobile,Tizen,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,2,54,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-07,68900583,Warwick,"Providence-New Bedford,MA",Rhode Island,United States,41.7001,-71.4162,,,PBS OTT Apps,PBS for Roku App,PBS for Roku App,desktop,(not set),TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,4,88,,4,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-11,75976102,North Kingstown,"Providence-New Bedford,MA",Rhode Island,United States,41.5568,-71.4537,,,PBS OTT Apps,PBS for Apple TV App - Universal Analytics,PBS for Apple TV App - tvOS plus Legacy,desktop,(not set),TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,2,2,,2,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-01,65185712,Machias,Bangor ME,Maine,United States,44.7151,-67.4614,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Macintosh,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,1,,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-27,90401636,Braintree,Boston MA-Manchester NH,Massachusetts,United States,42.2079,-71.004,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,108,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-27,65185712,(not set),(not set),Connecticut,United States,0,0,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,mobile,Android,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,2,8,,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-16,89288801-1,Cumberland,"Providence-New Bedford,MA",Rhode Island,United States,41.9722,-71.4062,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,mobile,iOS,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,1,65,,1,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-23,75976102,Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.824,-71.4128,,,PBS OTT Apps,PBS for Apple TV App - Universal Analytics,PBS for Apple TV App - tvOS plus Legacy,desktop,(not set),TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,3,13,,3,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-13,68900583,South Kingstown,"Providence-New Bedford,MA",Rhode Island,United States,41.4476,-71.5247,,,PBS OTT Apps,PBS for Roku App,PBS for Roku App,desktop,(not set),TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,1,1078,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-28,68900583,Wallingford,Hartford & New Haven CT,Connecticut,United States,41.457,-72.8231,,,PBS OTT Apps,PBS for Roku App,PBS for Roku App,desktop,(not set),TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,1,66,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-26,90401636,Plymouth,Boston MA-Manchester NH,Massachusetts,United States,41.9584,-70.6673,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,2,98,,2,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-19,89288801-2,Smithfield,"Providence-New Bedford,MA",Rhode Island,United States,41.922,-71.5495,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - Android,mobile,Android,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,1,50,,1,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-06,90401636,Attleboro,"Providence-New Bedford,MA",Massachusetts,United States,41.9445,-71.2856,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-20,65185712,North Smithfield,"Providence-New Bedford,MA",Rhode Island,United States,41.9668,-71.5495,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,mobile,Android,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,6,389,4,5,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-20,65185712,Boston,Boston MA-Manchester NH,Massachusetts,United States,42.3601,-71.0589,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,mobile,iOS,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-06,89288801-1,Coventry,"Providence-New Bedford,MA",Rhode Island,United States,41.6886,-71.5642,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,1,77,1,1,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-20,90401636,Lakeville,Boston MA-Manchester NH,Massachusetts,United States,41.8459,-70.9495,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,89,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-24,90401636,Ashburn,Washington DC (Hagerstown MD),Virginia,United States,39.0438,-77.4874,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-02,65185712,Miami,Miami-Ft. Lauderdale FL,Florida,United States,25.7617,-80.1918,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Windows,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,2,,,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-14,90401636,Scituate,"Providence-New Bedford,MA",Rhode Island,United States,41.7964,-71.6199,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,3,2942,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-13,65185712,Newport,"Providence-New Bedford,MA",Rhode Island,United States,41.4901,-71.3128,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Windows,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,417,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-01,68900583,South Kingstown,"Providence-New Bedford,MA",Rhode Island,United States,41.4476,-71.5247,,,PBS OTT Apps,PBS for Roku App,PBS for Roku App,desktop,(not set),TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,2,,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-17,68900583,South Venice,Tampa-St. Petersburg (Sarasota) FL,Florida,United States,27.0531,-82.4243,,,PBS OTT Apps,PBS for Roku App,PBS for Roku App,desktop,(not set),TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,2,49,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-15,89288801-1,Scituate,Boston MA-Manchester NH,Massachusetts,United States,42.1959,-70.7259,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,mobile,iOS,FALSE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,1,400,,1,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-15,90401636,Coventry,"Providence-New Bedford,MA",Rhode Island,United States,41.6886,-71.5642,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,2,,,2,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-25,68900583,Warwick,"Providence-New Bedford,MA",Rhode Island,United States,41.7001,-71.4162,,,PBS OTT Apps,PBS for Roku App,PBS for Roku App,desktop,(not set),TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,122,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-03,65185712,Barrington,"Providence-New Bedford,MA",Rhode Island,United States,41.7407,-71.3086,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Macintosh,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,,,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-08,65185712,Petersburg,Richmond-Petersburg VA,Virginia,United States,37.2279,-77.4019,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,mobile,iOS,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,1,171,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-12,90401636,(not set),(not set),(not set),Guam,0,0,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-25,232581705,Jamestown,"Providence-New Bedford,MA",Rhode Island,United States,41.4963,-71.3712,,,PBS OTT Apps,PBS for Vizio TV App,PBS for Vizio TV App,desktop,Linux,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,4,51,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-18,65185712,Smithfield,"Providence-New Bedford,MA",Rhode Island,United States,41.922,-71.5495,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Macintosh,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,255,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-30,89281817,Pawtucket,"Providence-New Bedford,MA",Rhode Island,United States,41.8787,-71.3826,,,PBS OTT Apps,PBS For Samsung Tizen App,PBS Samsung Tizen,mobile,Tizen,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,1,630,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-20,65185712,New York,"New York, NY",New York,United States,40.7128,-74.006,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Macintosh,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,1,83,,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-07,89281817,North Kingstown,"Providence-New Bedford,MA",Rhode Island,United States,41.5568,-71.4537,,,PBS OTT Apps,PBS For Samsung Tizen App,PBS Samsung Tizen,mobile,Tizen,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,2,1945,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-20,90401636,Bristol,"Providence-New Bedford,MA",Rhode Island,United States,41.6771,-71.2662,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,2,1,,2,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-26,92301543,East Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.8137,-71.3701,,,PBS OTT Apps,PBS for Android TV app,PBS for Android TV app,mobile,Android,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,2,393,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-19,75976102,Boston,Boston MA-Manchester NH,Massachusetts,United States,42.3601,-71.0589,,,PBS OTT Apps,PBS for Apple TV App - Universal Analytics,PBS for Apple TV App - tvOS plus Legacy,desktop,(not set),TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,,1,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-08,75976102,Barrington,"Providence-New Bedford,MA",Rhode Island,United States,41.7407,-71.3086,,,PBS OTT Apps,PBS for Apple TV App - Universal Analytics,PBS for Apple TV App - tvOS plus Legacy,desktop,(not set),TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,3,130,,2,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-19,90401636,Franconia,Washington DC (Hagerstown MD),Virginia,United States,38.7821,-77.1464,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,1,104,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-06,65185712,Bangor,Bangor ME,Maine,United States,44.8016,-68.7712,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Macintosh,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,156,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-06,90401636,Narragansett,"Providence-New Bedford,MA",Rhode Island,United States,41.4501,-71.4495,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,6,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-09,65185712,Roanoke,Roanoke-Lynchburg VA,Virginia,United States,37.271,-79.9414,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,mobile,iOS,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,7,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-14,89288801-1,Tiverton,"Providence-New Bedford,MA",Rhode Island,United States,41.6259,-71.2134,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,1,312,1,1,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-31,89288801-1,(not set),(not set),Massachusetts,United States,0,0,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,,,1,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-07,90401636,Taunton,"Providence-New Bedford,MA",Massachusetts,United States,41.9001,-71.0898,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-17,65185712,New York,"New York, NY",New York,United States,40.7128,-74.006,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,mobile,iOS,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,1,213,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-28,92301543,Charlestown,"Providence-New Bedford,MA",Rhode Island,United States,41.3832,-71.6419,,,PBS OTT Apps,PBS for Android TV app,PBS for Android TV app,mobile,Android,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,1,490,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-18,65185712,South Kingstown,"Providence-New Bedford,MA",Rhode Island,United States,41.4476,-71.5247,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Macintosh,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,1,732,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-03,65185712,Palm Springs,Palm Springs CA,California,United States,33.8303,-116.5453,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Windows,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,1,18,1,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-17,232581705,Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.824,-71.4128,,,PBS OTT Apps,PBS for Vizio TV App,PBS for Vizio TV App,desktop,Linux,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,451,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-22,90401636,Newport,"Providence-New Bedford,MA",Rhode Island,United States,41.4901,-71.3128,,,PBS OTT Apps,PBS for Amazon Fire TV App,PBS for Amazon Fire TV App,mobile,Android,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,2,76,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-28,89288801-2,Attleboro,"Providence-New Bedford,MA",Massachusetts,United States,41.9445,-71.2856,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - Android,mobile,Android,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,1,19,,1,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-30,89288801-1,Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.824,-71.4128,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,mobile,iOS,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,2,94,1,2,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-27,89288801-1,Waltham,Boston MA-Manchester NH,Massachusetts,United States,42.3765,-71.2356,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,mobile,iOS,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,2,260,,2,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-21,68900583,Jamestown,"Providence-New Bedford,MA",Rhode Island,United States,41.4963,-71.3712,,,PBS OTT Apps,PBS for Roku App,PBS for Roku App,desktop,(not set),TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,27,,1,OTT,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-11,65185712,Falmouth,Boston MA-Manchester NH,Massachusetts,United States,41.5532,-70.6086,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,mobile,Android,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,1,,,1,pbs.org,WSBE,No,No,TV only,Community
